Player,season,PER,TS%,USG%,BPM,VORP,WS,OWS,DWS,PTS,TRB,AST,STL,BLK,TOV,Age,G,MP,PER_next
Stephen Curry,2022,21.4,0.601,30.8,5.8,4.4,8.0,4.6,3.4,25.5,5.2,6.3,1.3,0.4,3.2,33.0,64.0,2211.0,24.1
Stephen Curry,2023,24.1,0.656,31.0,7.5,4.7,7.8,5.8,2.0,29.4,6.1,6.3,0.9,0.4,3.2,34.0,56.0,1941.0,20.6
Stephen Curry,2024,20.6,0.616,31.3,5.2,4.4,7.2,5.2,2.0,26.4,4.5,5.1,0.7,0.4,2.8,35.0,74.0,2421.0,21.5
Sterling Brown,2018,9.1,0.503,14.0,-3.1,-0.2,0.7,0.0,0.7,4.0,2.6,0.5,0.6,0.2,0.5,22.0,54.0,776.0,9.5
Sterling Brown,2019,9.5,0.486,17.0,-2.0,0.0,1.1,-0.4,1.5,6.4,3.2,1.4,0.4,0.1,0.8,24.0,52.0,767.0,9.5
Sterling Brown,2020,9.5,0.486,17.0,-2.0,0.0,1.1,-0.4,1.5,5.1,3.5,1.0,0.6,0.1,0.8,24.0,52.0,767.0,11.1
Sterling Brown,2021,11.1,0.597,13.5,-1.6,0.1,1.8,1.0,0.8,8.2,4.4,1.4,0.7,0.2,0.8,25.0,51.0,1229.0,8.4
Steve Blake,2015,9.5,0.507,13.2,-1.8,0.1,2.1,0.7,1.4,4.3,1.7,3.6,0.5,0.1,1.3,34.0,81.0,1529.0,9.8
Steven Adams,2015,14.1,0.549,14.3,-1.3,0.3,4.1,1.9,2.2,7.7,7.5,0.9,0.5,1.2,1.4,21.0,70.0,1771.0,15.5
Steven Adams,2016,15.5,0.621,12.6,0.2,1.1,6.5,4.2,2.3,8.0,6.7,0.8,0.5,1.1,1.1,22.0,80.0,2014.0,16.5
Steven Adams,2017,16.5,0.589,16.2,-0.2,1.1,6.5,3.3,3.1,11.3,7.7,1.1,1.1,1.0,1.8,23.0,80.0,2389.0,20.6
Steven Adams,2018,20.6,0.63,16.7,1.1,2.0,9.7,6.7,3.0,13.9,9.0,1.2,1.2,1.0,1.7,24.0,76.0,2487.0,20.5
Steven Adams,2019,20.5,0.604,17.3,2.9,2.1,6.5,3.8,2.7,13.9,9.5,1.6,1.5,1.0,1.7,26.0,63.0,1680.0,20.5
Steven Adams,2020,20.5,0.604,17.3,2.9,2.1,6.5,3.8,2.7,10.9,9.3,2.3,0.8,1.1,1.5,26.0,63.0,1680.0,15.1
Steven Adams,2021,15.1,0.596,11.7,-0.3,0.7,4.0,2.3,1.7,7.6,8.9,1.9,0.9,0.7,1.3,27.0,58.0,1605.0,17.6
Steven Adams,2022,17.6,0.56,12.0,2.0,2.0,6.8,3.8,3.0,6.9,10.0,3.4,0.9,0.8,1.5,28.0,76.0,1999.0,17.5
Steven Adams,2023,17.5,0.564,14.6,0.6,0.7,3.4,1.3,2.1,8.6,11.5,2.3,0.9,1.1,1.9,29.0,42.0,1133.0,16.6
Svi Mykhailiuk,2019,11.2,0.578,17.1,-1.9,0.0,1.6,1.0,0.6,3.2,0.9,0.9,0.3,0.0,0.5,22.0,56.0,1265.0,11.2
Svi Mykhailiuk,2020,11.2,0.578,17.1,-1.9,0.0,1.6,1.0,0.6,9.0,1.9,1.9,0.7,0.1,1.1,22.0,56.0,1265.0,10.4
Svi Mykhailiuk,2021,10.4,0.529,20.0,-2.6,-0.2,0.3,-0.8,1.1,8.5,2.5,1.7,0.8,0.2,1.3,23.0,66.0,1324.0,9.6
Svi Mykhailiuk,2022,9.6,0.509,16.9,-2.9,-0.2,0.8,0.1,0.7,4.6,1.6,0.8,0.5,0.1,0.6,24.0,56.0,716.0,14.0
